date,index,8 Open_Interest_All,9 Prod_Merc_Positions_Long_All,10 Prod_Merc_Positions_Short_All,11 Swap_Positions_Long_All,12 Swap__Positions_Short_All,14 M_Money_Positions_Long_All,15 M_Money_Positions_Short_All,56 56 Change_in_Open_Interest_All,57 57 Change_in_Prod_Merc_Long_All,58 58 Change_in_Prod_Merc_Short_All,59 59 Change_in_Swap_Long_All,60 60 Change_in_Swap_Short_All,62 62 Change_in_M_Money_Long_All,63 63 Change_in_M_Money_Short_All,73 73 Pct_of_OI_Prod_Merc_Long_All,74 74 Pct_of_OI_Prod_Merc_Short_All,75 75 Pct_of_OI_Swap_Long_All,76 76 Pct_of_OI_Swap_Short_All,78 78 Pct_of_OI_M_Money_Long_All,79 79 Pct_of_OI_M_Money_Short_All,120 120 Traders_Tot_All,121 121 Traders_Prod_Merc_Long_All,122 122 Traders_Prod_Merc_Short_All,123 123 Traders_Swap_Long_All,124 124 Traders_Swap_Short_All,126 126 Traders_M_Money_Long_All,127 127 Traders_M_Money_Short_All,AA_Vintage,AA_Clearing Price,AA_Floor Price,AA_Cleared Above Floor,AA_Percent above Floor,AA_BID Ratio,AA_HHI,AA_Allowances Purchased by Compliance Entities,AA_Volume of Allowances-State,AA_Volume of Allowances-Utility,AA_Revenue-State,AA_Maximum,AA_Minimum,AA_Mean,AA_Median,AA_Allowances Offered,AA_Allowances Cleared,Qualified Bidders(Total)_x,AA_Median allowance price,AA_Speculators Allowances Purchased,AA_Compliance Entities Allowances Purchased,AA_Speculator Buy and Hold,CA_Vintage,CA_Clearing Price,CA_Floor Price,CA_Cleared Above Floor,CA_Percent Above Floor,CA_BID Ratio,CA_HHI,CA_Allowances Purchased by Compliance Entities,CA_Volume of Allowances-State,CA_Volume of Allowances-Utility,CA_Maximum,CA_Minimum,CA_Mean,CA_Median,CA_Allowances Offered,CA_Allowances Cleared,Qualified Bidders(Total)_y,CA_Median allowance price,Speculators Allowances purchased,Compliance Entities Allowances Purchased,Speculator Buy and Hold,Front,Benchmark,Auction Floor,Front_Weekly_min,Front_Weekly_max,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2016 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2017 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2018 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2019 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 21 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 22 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON VINTAGE 2020 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIFORNIA CARBON ALLOWANCE VINTAGE 2015 - ICE FUTURES ENERGY DIV,CALIF CARBON VINTAGE 2020 - ICE FUTURES ENERGY DIV,CALIF CARBON 22 - ICE FUTURES ENERGY DIV,CALIF CARBON ALLOWANCE V2022 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 23 - ICE FUTURES ENERGY DIV,CALIF CARBON 23 - ICE FUTURES ENERGY DIV,CALIF CARBON CURRENT AUCTION - ICE FUTURES ENERGY DIV,week_idx
2017-11-28,908.0,57213.0,36809.0,25322.0,4169.0,15384.0,0.0,0.0,-381.0,0.0,623.0,150.0,-111.0,0.0,0.0,64.3,44.3,7.3,26.9,0.0,0.0,36.0,11.0,9.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.6900000000000001,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.320000000000002,14.91,12427950.0,8576000.0,118.0,14.820000000000002,943360.0,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.2099999999999997,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.929999999999998,7759057.68,90456862.32000001,6983151.912,15.064285714285715,15.162857142857144,13.570000000000002,15.05,15.09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
2017-12-05,915.0,60583.0,39436.0,27904.0,4169.0,15695.0,0.0,0.0,3370.0,2627.0,2582.0,0.0,311.0,0.0,0.0,65.1,46.1,6.9,25.9,0.0,0.0,37.0,11.0,9.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.6900000000000001,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.320000000000002,14.91,12427950.0,8576000.0,118.0,14.820000000000002,943360.0,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.2099999999999997,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.929999999999998,7759057.68,90456862.32000001,6983151.912,15.09,15.175714285714287,13.570000000000002,15.08,15.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
2017-12-12,922.0,60712.0,39724.0,28596.0,4644.0,15586.0,0.0,0.0,129.0,288.0,692.0,475.0,-109.0,0.0,0.0,65.4,47.1,7.6,25.7,0.0,0.0,37.0,12.0,9.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.6900000000000001,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.320000000000002,14.91,12427950.0,8576000.0,118.0,14.820000000000002,943360.0,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.2099999999999997,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.929999999999998,7759057.68,90456862.32000001,6983151.912,14.959999999999999,14.985714285714286,13.570000000000002,14.84,15.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
2017-12-19,929.0,60413.0,37965.0,28795.0,7369.0,15758.0,0.0,0.0,-299.0,-1759.0,199.0,2725.0,172.0,0.0,0.0,62.8,47.7,12.2,26.1,0.0,0.0,34.0,11.0,10.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.6900000000000001,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.320000000000002,14.91,12427950.0,8576000.0,118.0,14.820000000000002,943360.0,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.2099999999999997,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.929999999999998,7759057.68,90456862.32000001,6983151.912,15.028571428571428,15.057142857142859,13.570000000000002,14.97,15.070000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
2017-12-26,936.0,39938.0,35067.0,16057.0,2250.0,13796.0,0.0,0.0,-20475.0,-2898.0,-12738.0,-5119.0,-1962.0,0.0,0.0,87.8,40.2,5.6,34.5,0.0,0.0,23.0,7.0,8.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.6900000000000001,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.320000000000002,14.91,12427950.0,8576000.0,118.0,14.820000000000002,943360.0,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.2099999999999997,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.929999999999998,7759057.68,90456862.32000001,6983151.912,15.018571428571429,15.277142857142858,13.570000000000002,14.99,15.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
2018-01-02,943.0,27901.0,25066.0,8060.0,0.0,16720.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,89.8,28.9,0.0,59.9,0.0,0.0,22.0,8.0,4.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.6900000000000001,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.320000000000002,14.91,12427950.0,8576000.0,118.0,14.820000000000002,943360.0,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.2099999999999997,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.929999999999998,7759057.68,90456862.32000001,6983151.912,15.047142857142857,15.467142857142857,13.570000000000002,15.03,15.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-01-09,950.0,29738.0,25166.0,9102.0,0.0,17315.0,0.0,0.0,1837.0,100.0,1042.0,0.0,595.0,0.0,0.0,84.6,30.6,0.0,58.2,0.0,0.0,25.0,8.0,6.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.6900000000000001,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.320000000000002,14.91,12427950.0,8576000.0,118.0,14.820000000000002,943360.0,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.2099999999999997,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.929999999999998,7759057.68,90456862.32000001,6983151.912,15.004285714285714,15.430000000000001,13.570000000000002,14.91,15.040000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2018-01-16,957.0,32018.0,26191.0,9852.0,0.0,17820.0,0.0,0.0,2280.0,1025.0,750.0,0.0,505.0,0.0,0.0,81.8,30.8,0.0,55.7,0.0,0.0,27.0,8.0,7.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.6900000000000001,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.320000000000002,14.91,12427950.0,8576000.0,118.0,14.820000000000002,943360.0,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.2099999999999997,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.929999999999998,7759057.68,90456862.32000001,6983151.912,14.835714285714285,15.275714285714287,13.570000000000002,14.81,14.86,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2018-01-23,964.0,37178.0,30521.0,12867.0,0.0,18925.0,0.0,0.0,5160.0,4330.0,3015.0,0.0,1105.0,0.0,0.0,82.1,34.6,0.0,50.9,0.0,0.0,28.0,9.0,8.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.6900000000000001,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.320000000000002,14.91,12427950.0,8576000.0,118.0,14.820000000000002,943360.0,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.2099999999999997,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.929999999999998,7759057.68,90456862.32000001,6983151.912,14.90857142857143,15.364285714285714,13.570000000000002,14.88,14.929999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2018-01-30,971.0,40209.0,34751.0,14477.0,0.0,18546.0,0.0,0.0,3031.0,4230.0,1610.0,0.0,-379.0,0.0,0.0,86.4,36.0,0.0,46.1,0.0,0.0,27.0,8.0,8.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.6900000000000001,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.320000000000002,14.91,12427950.0,8576000.0,118.0,14.820000000000002,943360.0,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.2099999999999997,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.929999999999998,7759057.68,90456862.32000001,6983151.912,14.858571428571427,15.334285714285715,13.570000000000002,14.820000000000002,14.88,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2018-02-06,978.0,45884.0,38026.0,17802.0,0.0,18596.0,0.0,0.0,5675.0,3275.0,3325.0,0.0,50.0,0.0,0.0,82.9,38.8,0.0,40.5,0.0,0.0,30.0,8.0,8.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.6900000000000001,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.320000000000002,14.91,12427950.0,8576000.0,118.0,14.820000000000002,943360.0,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.2099999999999997,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.929999999999998,7759057.68,90456862.32000001,6983151.912,14.802857142857144,15.287142857142856,13.570000000000002,14.790000000000001,14.820000000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
2018-02-13,985.0,46323.0,37851.0,18213.0,0.0,18534.0,0.0,0.0,439.0,-175.0,411.0,0.0,-62.0,0.0,0.0,81.7,39.3,0.0,40.0,0.0,0.0,29.0,8.0,8.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.6900000000000001,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.320000000000002,14.91,12427950.0,8576000.0,118.0,14.820000000000002,943360.0,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.2099999999999997,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.929999999999998,7759057.68,90456862.32000001,6983151.912,14.748571428571429,15.244285714285715,13.570000000000002,14.72,14.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2018-02-20,992.0,47028.0,38221.0,18668.0,0.0,18393.0,0.0,0.0,705.0,370.0,455.0,0.0,-141.0,0.0,0.0,81.3,39.7,0.0,39.1,0.0,0.0,31.0,8.0,8.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.6900000000000001,1727.0,0.89,8576000.0,0.0,124609280.0,22.19,14.53,15.320000000000002,14.91,12427950.0,8576000.0,118.0,14.820000000000002,943360.0,7632640.0,849024.0,2018.0,14.61,14.53,0.08,0.0055000000000000005,1.2099999999999997,436.0,0.9209999999999999,77543931.0,20671989.0,54.27,14.53,15.9,14.84,98215920.0,98215920.0,118.0,14.929999999999998,7759057.68,90456862.32000001,6983151.912,14.724285714285715,15.225714285714286,14.118571428571428,14.69,14.74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2018-02-27,999.0,43653.0,35897.0,14552.0,0.0,19027.0,0.0,0.0,-3375.0,-2324.0,-4116.0,0.0,634.0,0.0,0.0,82.2,33.3,0.0,43.6,0.0,0.0,31.0,8.0,7.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.5185714285714286,1484.4285714285713,0.7931428571428573,6416857.142857143,0.0,93236934.28571428,21.95,14.53,14.788571428571428,14.661428571428571,12427950.0,6416857.142857143,125.71428571428571,14.614285714285714,1292518.0,5124339.142857143,1163266.2,2018.0,14.644285714285715,14.53,0.11428571428571428,0.0079,1.3385714285714287,634.8571428571429,0.951,76236243.0,15441235.285714285,54.27,14.53,15.565714285714284,14.685714285714285,91677478.28571428,91677478.28571428,125.71428571428571,14.861428571428572,4524888.644571429,87152589.64285715,4072399.7801142856,14.73857142857143,15.222857142857142,14.53,14.65,14.83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2018-03-06,1006.0,49041.0,36097.0,14517.0,0.0,19380.0,50.0,0.0,5388.0,200.0,-35.0,0.0,353.0,50.0,0.0,73.6,29.6,0.0,39.5,0.1,0.0,33.0,8.0,7.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.48999999999999994,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.9560000000000001,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,86601877.53,3587274.4248,14.680000000000001,15.177142857142858,14.53,14.64,14.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2018-03-13,1013.0,49271.0,36270.0,13868.0,0.0,19765.0,50.0,0.0,230.0,173.0,-649.0,0.0,385.0,0.0,0.0,73.6,28.1,0.0,40.1,0.1,0.0,34.0,9.0,7.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.48999999999999994,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.9560000000000001,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,86601877.53,3587274.4248,14.7,15.197142857142856,14.53,14.679999999999998,14.72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2018-03-20,1020.0,50321.0,36820.0,14418.0,0.0,19765.0,50.0,0.0,1050.0,550.0,550.0,0.0,0.0,0.0,0.0,73.2,28.7,0.0,39.3,0.1,0.0,34.0,9.0,7.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.48999999999999994,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.9560000000000001,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,86601877.53,3587274.4248,14.687142857142858,15.184285714285712,14.53,14.66,14.72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2018-03-27,1027.0,41620.0,33030.0,11281.0,0.0,22190.0,50.0,0.0,-8701.0,-3790.0,-3137.0,0.0,2425.0,0.0,0.0,79.4,27.1,0.0,53.3,0.1,0.0,35.0,10.0,7.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.48999999999999994,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.9560000000000001,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,86601877.53,3587274.4248,14.704285714285716,15.167142857142858,14.53,14.67,14.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2018-04-03,1034.0,43709.0,32974.0,11425.0,0.0,22040.0,50.0,0.0,2089.0,-56.0,144.0,0.0,-150.0,0.0,0.0,75.4,26.1,0.0,50.4,0.1,0.0,36.0,10.0,7.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.48999999999999994,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.9560000000000001,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,86601877.53,3587274.4248,14.641428571428573,15.077142857142858,14.53,14.63,14.66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2018-04-10,1041.0,46074.0,35054.0,13655.0,0.0,21906.0,50.0,0.0,2365.0,2080.0,2230.0,0.0,-134.0,0.0,0.0,76.1,29.6,0.0,47.5,0.1,0.0,36.0,10.0,7.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.48999999999999994,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.9560000000000001,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,86601877.53,3587274.4248,14.665714285714285,15.065714285714284,14.53,14.65,14.69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
2018-04-17,1048.0,48982.0,36481.0,14467.0,0.0,22536.0,0.0,0.0,2908.0,1427.0,812.0,0.0,630.0,-50.0,0.0,74.5,29.5,0.0,46.0,0.0,0.0,35.0,10.0,7.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.48999999999999994,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.9560000000000001,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,86601877.53,3587274.4248,14.651428571428571,15.071428571428571,14.53,14.63,14.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
2018-04-24,1055.0,50378.0,37036.0,14732.0,0.0,22831.0,0.0,100.0,1396.0,555.0,265.0,0.0,295.0,0.0,100.0,73.5,29.2,0.0,45.3,0.0,0.2,36.0,9.0,7.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.48999999999999994,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.9560000000000001,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,86601877.53,3587274.4248,14.644285714285715,15.078571428571427,14.53,14.63,14.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
2018-05-01,1062.0,46593.0,37101.0,11843.0,0.0,23476.0,0.0,120.0,-3785.0,65.0,-2889.0,0.0,645.0,0.0,20.0,79.6,25.4,0.0,50.4,0.0,0.3,33.0,9.0,7.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.48999999999999994,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.9560000000000001,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,86601877.53,3587274.4248,14.661428571428571,15.024285714285714,14.53,14.63,14.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
2018-05-08,1069.0,48425.0,38183.0,12823.0,0.0,23578.0,0.0,120.0,1832.0,1082.0,980.0,0.0,102.0,0.0,0.0,78.8,26.5,0.0,48.7,0.0,0.2,33.0,10.0,7.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.48999999999999994,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.9560000000000001,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,86601877.53,3587274.4248,14.66,15.01,14.53,14.65,14.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
2018-05-15,1076.0,51620.0,39776.0,13430.0,0.0,23829.0,0.0,120.0,3195.0,1593.0,607.0,0.0,251.0,0.0,0.0,77.1,26.0,0.0,46.2,0.0,0.2,34.0,10.0,7.0,0.0,4.0,0.0,0.0,2021.0,14.53,14.53,0.37,0.0,0.48999999999999994,1444.0,0.777,6057000.0,0.0,88008210.0,21.91,14.53,14.7,14.62,12427950.0,6057000.0,127.0,14.58,1350711.0,4706289.0,1215639.9000000001,2018.0,14.65,14.53,0.12,0.0083,1.36,668.0,0.9560000000000001,76018295.0,14569443.0,54.27,14.53,15.51,14.66,90587738.0,90587738.0,127.0,14.85,3985860.472,86601877.53,3587274.4248,14.64857142857143,14.998571428571427,14.53,14.63,14.66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
2018-05-22,1083.0,62346.0,44727.0,17851.0,0.0,24475.0,0.0,120.0,10726.0,4951.0,4421.0,0.0,646.0,0.0,0.0,71.7,28.6,0.0,39.3,0.0,0.2,37.0,12.0,9.0,0.0,4.0,0.0,0.0,2021.0,14.9,14.53,0.37,0.0255,1.45,1281.0,0.753,9401500.0,0.0,140082350.0,22.41,14.53,15.070000000000002,15.35,9401500.0,9401500.0,87.0,14.959999999999999,2322170.5,7079329.5,2089953.45,2018.0,15.05,14.53,0.52,0.0358,1.22,584.0,0.9159999999999998,54790347.0,24630918.0,54.27,14.53,15.8,15.040000000000001,79421265.0,79421265.0,87.0,15.25,6671386.26,72749878.74,6004247.633999999,14.704285714285716,15.075714285714286,14.53,14.69,14.709999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
2018-05-29,1090.0,63284.0,45740.0,16573.0,0.0,26010.0,0.0,120.0,938.0,1013.0,-1278.0,0.0,1535.0,0.0,0.0,72.3,26.2,0.0,41.1,0.0,0.2,36.0,12.0,9.0,0.0,4.0,0.0,0.0,2021.0,14.9,14.53,0.37,0.0255,1.45,1281.0,0.753,9401500.0,0.0,140082350.0,22.41,14.53,15.070000000000002,15.35,9401500.0,9401500.0,87.0,14.959999999999999,2322170.5,7079329.5,2089953.45,2018.0,15.05,14.53,0.52,0.0358,1.22,584.0,0.9159999999999998,54790347.0,24630918.0,54.27,14.53,15.8,15.040000000000001,79421265.0,79421265.0,87.0,15.25,6671386.26,72749878.74,6004247.633999999,14.821428571428571,15.180000000000001,14.53,14.77,14.87,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
